Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Vehicle_or_Property_Age,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score
PLCY103365,54,Male,Health,39421.11,1.6,0,0,301.64,557.37,Low
PLCY103366,40,Female,Auto,20954.45,10.0,0,0,317.07,274.3,Low
PLCY103367,51,Male,Property,22955.67,4.1,0,0,329.85,228.3,Low
PLCY103368,25,Female,Life,15299.6,9.1,0,0,347.96,314.33,Low
PLCY103369,50,Male,Health,19087.37,4.3,1,0,997.64,919.76,High
PLCY103370,64,Female,Property,11407.73,,0,0,636.0,987.8,Medium
PLCY103371,37,Female,Health,19709.76,0.4,1,0,294.83,519.96,Low
PLCY103372,46,Female,Life,21238.06,6.9,2,0,326.73,172.97,Low
PLCY103373,40,Male,Health,10600.22,0.1,0,0,619.5,522.68,Medium
PLCY103374,36,Male,Auto,30422.37,4.2,1,0,934.47,1749.08,High
PLCY103375,31,Female,Auto,13786.09,4.7,0,0,330.6,450.79,Low
PLCY103376,30,Female,Life,41179.26,2.1,1,0,351.25,327.34,Low
PLCY103377,46,Male,Health,,11.9,0,0,,495.59,Low
PLCY103378,32,Female,Auto,,3.2,0,0,,644.24,Medium
PLCY103379,46,Male,Health,45121.91,0.6,0,0,640.79,1119.67,Medium
PLCY103380,53,Male,Auto,26641.91,9.4,0,0,576.43,303.9,Medium
PLCY103381,33,Female,Auto,24783.39,5.1,0,0,574.96,440.26,Medium
PLCY103382,52,Male,Property,18610.96,8.4,0,0,,340.04,Medium
PLCY103383,29,Male,Life,21071.7,28.5,2,0,653.74,792.88,Medium
PLCY103384,24,Female,Auto,,10.0,1,0,296.77,221.02,Low
PLCY103385,55,Male,Health,22565.18,0.9,1,0,257.5,469.62,Low
PLCY103386,36,Female,Auto,18630.27,2.4,4,0,613.46,570.58,Medium
PLCY103387,42,Male,Health,26567.68,1.1,1,0,619.88,521.35,Medium
PLCY103388,40,Male,Property,26141.04,2.4,1,0,321.08,302.19,Low
PLCY103389,44,Male,Auto,38100.67,4.1,0,0,1031.42,1374.48,High
PLCY103390,20,Female,Health,23948.48,0.1,0,0,344.38,352.59,Low
PLCY103391,72,Female,Health,31309.88,7.1,2,0,361.87,226.02,Low
PLCY103392,54,Male,Health,11876.5,3.2,0,0,339.31,183.44,Low
PLCY103393,38,Female,Auto,15059.56,6.3,0,0,344.18,323.17,Low
PLCY103394,44,Male,Health,28563.27,2.5,0,0,1035.54,1117.26,High
PLCY103395,45,Female,Health,41716.15,,1,0,574.88,952.43,Medium
PLCY103396,32,Male,Auto,20461.32,17.6,1,0,585.78,838.52,Medium
PLCY103397,42,Female,Health,12406.06,10.6,0,0,949.77,775.76,High
PLCY103398,41,Male,Auto,21239.33,4.5,0,0,591.17,745.94,Medium
PLCY103399,33,Female,Auto,13659.87,1.4,0,0,535.3,819.67,Medium
PLCY103400,28,Female,Health,36762.28,1.0,0,0,258.62,375.26,Low
PLCY103401,37,Male,Property,17367.07,18.5,1,0,199.03,192.17,Low
PLCY103402,38,Male,Health,14952.88,4.6,1,0,309.78,302.18,Low
PLCY103403,44,Female,Auto,16353.02,5.8,0,0,565.67,1058.39,Medium
PLCY103404,32,Female,Health,52207.37,12.6,0,0,,504.67,Medium
PLCY103405,44,Male,Life,48008.65,0.9,3,0,282.72,164.51,Low
PLCY103406,49,Female,Property,14331.82,1.1,0,0,146.66,129.88,Low
PLCY103407,27,Male,Auto,40545.15,16.4,1,0,336.73,630.57,Low
PLCY103408,46,Male,Health,17408.41,3.0,0,0,192.87,168.76,Low
PLCY103409,54,Female,Auto,20803.3,0.1,1,0,267.24,350.96,Low
PLCY103410,33,Male,Property,41285.24,3.2,0,0,238.32,410.07,Low
PLCY103411,32,Male,Health,47556.95,9.2,0,0,604.06,405.37,Medium
PLCY103412,23,Male,Auto,27045.07,2.8,2,0,583.04,905.69,Medium
PLCY103413,18,Male,Auto,23910.47,0.7,2,0,,301.19,Low
PLCY103414,43,Male,Auto,19494.43,1.1,1,0,280.74,210.38,Low
PLCY103415,18,Female,Health,27600.43,6.0,0,0,633.19,1080.6,Medium
PLCY103416,43,Female,Life,15862.94,3.4,0,0,549.23,524.1,Medium
PLCY103417,60,Female,Life,14752.81,0.8,1,1,341.65,1558.88,Low
PLCY103418,48,Male,Life,33101.02,,0,0,279.92,145.96,Low
PLCY103419,33,Male,Auto,34718.87,6.7,0,0,330.79,222.56,Low
PLCY103420,77,Female,Life,,4.6,0,0,317.98,263.29,Low
PLCY103421,44,Female,Auto,29617.55,0.1,0,0,290.85,267.04,Low
PLCY103422,28,Male,Auto,42493.9,9.1,0,1,239.83,1117.98,Low
PLCY103423,25,Male,Health,21576.16,8.6,0,0,592.0,804.74,Medium
PLCY103424,47,Female,Property,13526.82,5.0,0,0,292.04,537.02,Low
PLCY103425,19,Male,Property,17869.75,0.7,9,0,516.47,380.13,Medium
PLCY103426,26,Female,Auto,19753.94,30.0,0,0,243.28,356.32,Low
PLCY103427,34,Male,Auto,48516.88,13.6,1,0,1013.34,696.13,High
PLCY103428,55,Male,Health,15001.25,15.1,3,0,295.09,180.76,Low
PLCY103429,54,Male,Health,18176.77,6.3,0,0,274.26,527.61,Low
PLCY103430,35,Male,Auto,53677.18,,0,1,238.78,710.77,Low
PLCY103431,27,Female,Health,15144.92,0.3,2,0,613.83,335.37,Medium
PLCY103432,42,Female,Auto,41607.91,3.8,0,0,593.75,609.24,Medium
PLCY103433,32,Male,Property,17250.22,1.0,2,0,325.12,618.16,Low
PLCY103434,21,Female,Life,12809.17,3.6,1,0,300.89,596.62,Low
PLCY103435,40,Male,Auto,33947.85,,2,0,1012.49,1850.76,High
PLCY103436,57,Female,Health,10972.91,7.8,0,0,298.81,225.19,Low
PLCY103437,45,Male,Life,14839.87,,2,0,291.98,537.56,Low
PLCY103438,40,Male,Health,9826.72,6.4,0,0,265.33,406.61,Low
PLCY103439,40,Male,Auto,19374.89,9.3,0,0,283.82,150.51,Low
PLCY103440,40,Male,Health,25162.97,0.4,0,0,535.58,943.39,Medium
PLCY103441,39,Male,Life,50957.16,3.7,2,0,1025.49,883.03,High
PLCY103442,36,Female,Health,26621.22,3.1,0,0,587.78,362.92,Medium
PLCY103443,40,Female,Auto,17346.2,,0,0,383.53,381.25,Low
PLCY103444,48,Female,Auto,14453.51,14.0,0,0,628.62,1204.69,Medium
PLCY103445,30,Male,Health,15310.46,,0,0,359.96,545.62,Low
PLCY103446,47,Male,Health,29657.59,0.6,0,0,322.6,616.13,Low
PLCY103447,56,Female,Health,17859.05,14.1,0,0,312.01,422.12,Low
PLCY103448,33,Female,Life,20673.32,5.1,2,0,532.29,473.28,Medium
PLCY103449,28,Male,Auto,35627.99,3.8,0,0,334.64,485.46,Low
PLCY103450,37,Male,Health,13540.8,7.0,1,0,247.19,215.69,Low
PLCY103451,50,Male,Health,13091.48,26.1,1,0,549.58,275.22,Medium
PLCY103452,41,Male,Life,35745.22,9.9,0,0,345.45,195.34,Low
PLCY103453,32,Other,Auto,18971.74,15.5,1,1,267.27,982.93,Low
PLCY103454,31,Female,Life,37221.07,7.9,0,0,995.46,1966.1,High
PLCY103455,39,Male,Health,17855.3,21.2,1,1,264.72,1082.46,Low
PLCY103456,52,Female,Health,12057.75,6.6,0,0,312.74,447.71,Low
PLCY103457,49,Male,Auto,9001.65,6.4,0,0,623.08,1184.17,Medium
PLCY103458,18,Male,Property,34340.27,1.8,0,0,573.29,738.03,Medium
PLCY103459,18,Female,Life,17352.19,3.0,0,0,633.37,871.48,Medium
PLCY103460,37,Male,Auto,25792.34,13.5,2,0,141.01,88.65,Low
PLCY103461,52,Male,Life,15713.36,,0,0,1072.43,1805.34,High
PLCY103462,42,Male,Health,17213.97,0.5,10,0,947.61,895.68,High
PLCY103463,18,Female,Life,32152.14,,0,0,620.35,1223.85,Medium
PLCY103464,36,Male,Auto,22571.6,30.0,2,0,979.02,529.69,High
PLCY103465,48,Female,Health,16419.62,9.9,0,0,247.71,187.57,Low
PLCY103466,40,Male,Property,22851.59,4.0,1,0,567.05,767.53,Medium
PLCY103467,46,Female,Auto,11564.16,5.1,2,1,270.01,419.6,Low
PLCY103468,39,Female,Life,7701.37,2.8,0,1,501.26,2321.54,Medium
PLCY103469,28,Female,Health,24035.67,2.7,0,0,266.62,243.82,Low
PLCY103470,38,Female,Health,22192.32,,0,0,313.39,185.8,Low
PLCY103471,48,Male,Auto,,0.8,2,0,277.59,341.57,Low
PLCY103472,57,Female,Health,45006.34,4.4,5,1,608.85,1475.7,Medium
PLCY103473,46,Female,Auto,,,2,0,629.79,567.96,Medium
PLCY103474,24,Male,Auto,17101.64,22.4,0,1,290.2,760.01,Low
PLCY103475,44,Male,Auto,32635.79,2.4,0,0,556.22,424.4,Medium
PLCY103476,38,Male,Health,14708.87,8.1,0,0,256.21,243.17,Low
PLCY103477,48,Female,Property,8342.89,7.7,0,0,279.84,234.21,Low
PLCY103478,31,Female,Auto,20613.13,9.0,1,0,975.96,1207.34,High
PLCY103479,25,Male,Auto,30463.62,1.7,0,0,591.24,1024.11,Medium
PLCY103480,49,Female,Auto,54481.19,1.0,0,0,636.19,575.42,Medium
PLCY103481,25,Male,Auto,,17.1,1,0,280.91,352.38,Low
PLCY103482,50,Female,Health,31535.24,5.4,0,0,624.68,622.65,Medium
PLCY103483,28,Female,Health,29913.43,3.5,0,0,304.95,518.76,Low
PLCY103484,66,Female,Life,48087.8,19.6,2,0,,1148.95,High
PLCY103485,42,Female,Health,20697.57,11.1,0,0,,170.92,Low
PLCY103486,49,Female,Health,13059.01,0.5,0,0,,313.94,Low
PLCY103487,18,Male,Health,,,1,0,291.67,428.11,Low
PLCY103488,18,Female,Health,8563.97,,0,0,,360.08,Low
PLCY103489,19,Male,Property,43898.03,1.5,0,0,271.23,501.15,Low
PLCY103490,23,Female,Auto,35157.96,13.7,0,0,580.11,818.97,Medium
PLCY103491,38,Female,Health,20995.56,11.9,0,0,670.38,1083.01,Medium
PLCY103492,26,Male,Life,36983.99,11.8,1,0,953.83,913.7,High
PLCY103493,25,Male,Auto,17067.25,0.4,4,0,242.11,313.51,Low
PLCY103494,34,Male,Life,,,0,0,1060.8,620.05,High
PLCY103495,52,Female,Health,46362.67,,0,0,676.35,1201.44,Medium
PLCY103496,52,Female,Health,13088.8,3.1,0,0,341.96,394.3,Low
PLCY103497,21,Male,Property,11951.69,4.7,0,0,269.2,164.82,Low
PLCY103498,46,Male,Health,8876.14,1.9,0,0,239.62,185.09,Low
PLCY103499,59,Male,Health,9472.75,12.6,0,1,262.09,507.86,Low
PLCY103500,28,Female,Life,38099.08,1.9,0,0,284.57,200.71,Low
PLCY103501,43,Female,Auto,8974.95,11.0,1,0,306.43,515.7,Low
PLCY103502,32,Female,Auto,13523.23,4.3,0,0,299.59,333.7,Low
PLCY103503,33,Female,Health,27167.85,0.0,0,0,222.41,287.3,Low
PLCY103504,33,Female,Property,26401.7,,0,0,993.55,841.13,High
PLCY103505,18,Male,Auto,25736.15,14.7,0,0,300.66,335.04,Low
PLCY103506,28,Female,Auto,38202.79,,1,0,953.24,1198.5,High
PLCY103507,48,Male,Health,14090.26,0.5,0,0,267.97,141.87,Low
PLCY103508,32,Female,Auto,19062.28,6.6,2,0,1021.51,1852.97,High
PLCY103509,41,Male,Auto,13085.44,12.3,0,0,1070.16,780.22,High
PLCY103510,42,Male,Health,20183.87,19.3,0,0,994.63,606.82,High
PLCY103511,28,Female,Health,34359.37,1.3,1,0,212.79,307.44,Low
PLCY103512,30,Male,Auto,33042.25,3.4,0,0,562.26,389.73,Medium
PLCY103513,32,Male,Health,19296.18,4.2,1,0,965.18,1200.17,High
PLCY103514,22,Male,Auto,17305.2,6.4,0,0,643.32,1157.03,Medium
PLCY103515,42,Male,Life,28258.85,1.2,1,0,273.4,195.56,Low
PLCY103516,58,Male,Health,14083.4,1.1,1,0,1002.34,1946.76,High
PLCY103517,41,Male,Life,,23.4,1,0,234.84,255.19,Low
PLCY103518,57,Male,Auto,32440.64,10.1,0,0,548.69,509.83,Medium
PLCY103519,32,Male,Health,21868.05,3.0,2,0,545.75,1000.25,Medium
PLCY103520,48,Male,Health,14545.92,,1,0,379.57,417.61,Low
PLCY103521,50,Female,Auto,22442.45,11.2,0,0,611.02,1192.81,Medium
PLCY103522,40,Male,Health,31363.4,3.0,1,0,607.89,1144.28,Medium
PLCY103523,31,Female,Life,30661.74,7.8,0,0,,479.32,Low
PLCY103524,23,Male,Property,19705.49,14.8,0,0,310.39,456.71,Low
PLCY103525,18,Male,Health,24269.21,16.0,2,0,619.29,881.24,Medium
PLCY103526,25,Male,Health,26666.02,8.8,8,0,554.2,881.13,Medium
PLCY103527,37,Female,Auto,22294.73,0.9,0,0,628.08,1018.52,Medium
PLCY103528,30,Male,Life,14216.87,12.4,0,0,395.22,363.37,Low
PLCY103529,48,Female,Health,12866.65,7.8,2,0,659.7,1139.53,Medium
PLCY103530,34,Male,Life,17794.56,,0,0,529.11,540.75,Medium
PLCY103531,42,Female,Health,24048.33,11.1,1,0,298.19,372.16,Low
PLCY103532,34,Male,Health,10611.13,11.5,0,0,275.61,207.37,Low
PLCY103533,25,Other,Auto,,0.3,2,0,257.18,169.53,Low
PLCY103534,40,Female,Property,15605.47,16.1,0,0,512.96,515.81,Medium
PLCY103535,56,Male,Life,17999.78,15.3,0,1,943.86,2796.16,High
PLCY103536,33,Female,Health,16310.34,9.6,0,0,512.18,447.42,Medium
PLCY103537,28,Male,Auto,24052.83,7.4,1,0,300.06,232.88,Low
PLCY103538,32,Male,Health,11253.22,,0,0,300.51,395.11,Low
PLCY103539,18,Male,Auto,27751.09,1.8,0,0,375.01,431.0,Low
PLCY103540,51,Female,Property,44296.3,0.1,0,0,,567.47,Medium
PLCY103541,23,Male,Health,11861.61,,0,0,962.2,1602.84,High
PLCY103542,29,Male,Health,47073.45,1.2,1,0,316.91,182.99,Low
PLCY103543,40,Female,Auto,38394.81,2.4,1,0,625.29,1210.31,Medium
PLCY103544,24,Male,Health,22157.3,5.1,0,0,367.92,199.61,Low
PLCY103545,44,Female,Auto,25944.71,23.7,2,0,556.86,545.17,Medium
PLCY103546,31,Male,Auto,11735.93,0.0,0,0,201.88,302.36,Low
PLCY103547,52,Female,Auto,16689.74,10.2,1,0,962.28,556.47,High
PLCY103548,30,Female,Auto,13520.61,0.8,0,0,624.74,955.34,Medium
PLCY103549,31,Male,Auto,38205.87,13.2,0,0,576.73,674.74,Medium
PLCY103550,33,Male,Health,26373.96,,2,1,323.26,1176.85,Low
PLCY103551,57,Male,Life,20341.24,,0,0,,428.21,Low
PLCY103552,30,Female,Auto,24284.19,4.3,1,0,1059.48,556.56,High
PLCY103553,40,Male,Auto,5923.63,8.4,1,0,333.73,519.97,Low
PLCY103554,25,Female,Auto,24429.92,8.9,0,0,284.61,279.49,Low
PLCY103555,25,Female,Health,4422.19,3.1,0,0,278.51,487.38,Low
PLCY103556,46,Male,Auto,13583.96,4.5,1,0,313.61,546.53,Low
PLCY103557,43,Male,Auto,6024.54,12.4,1,0,625.85,1142.16,Medium
PLCY103558,46,Male,Auto,43324.69,1.1,0,0,338.48,474.67,Low
PLCY103559,20,Male,Health,14373.68,4.6,1,1,582.8,2476.04,Medium
PLCY103560,29,Female,Auto,28266.35,6.3,2,1,581.58,2279.74,Medium
PLCY103561,43,Male,Health,9017.79,11.7,0,1,,2249.09,Medium
PLCY103562,30,Male,Auto,10759.89,5.7,0,0,251.87,258.65,Low
PLCY103563,29,Female,Health,17590.84,7.7,0,0,311.4,358.22,Low
PLCY103564,50,Male,Life,14765.49,9.8,0,0,266.42,480.54,Low
PLCY103565,70,Female,Life,63831.91,10.4,0,0,,1842.41,High
PLCY103566,46,Male,Auto,18005.71,4.7,0,0,306.69,537.08,Low
PLCY103567,48,Male,Auto,24687.28,2.5,1,0,920.79,951.14,High
PLCY103568,59,Female,Auto,21602.97,9.1,1,0,545.83,934.62,Medium
PLCY103569,22,Female,Auto,18315.26,0.1,0,0,286.5,562.97,Low
PLCY103570,60,Male,Health,18727.35,9.2,1,0,227.23,241.15,Low
PLCY103571,39,Female,Health,71241.07,1.6,0,0,327.17,391.82,Low
PLCY103572,56,Male,Property,41687.19,,1,0,324.55,618.77,Low
PLCY103573,58,Female,Property,17005.74,7.2,0,0,,395.9,Low
PLCY103574,18,Female,Auto,33253.0,9.5,3,1,,519.02,Low
PLCY103575,26,Male,Health,19125.96,4.6,1,0,302.21,428.02,Low
PLCY103576,45,Male,Health,13029.71,0.5,2,1,,911.05,Low
PLCY103577,27,Female,Property,8016.03,19.5,0,1,1019.21,3414.85,High
PLCY103578,43,Male,Auto,14286.38,5.7,0,0,576.24,635.0,Medium
PLCY103579,37,Male,Auto,,4.3,2,0,341.79,614.95,Low
PLCY103580,30,Female,Auto,15108.28,2.7,1,0,705.07,715.56,Medium
PLCY103581,36,Male,Property,24811.1,,0,0,660.96,937.54,Medium
PLCY103582,21,Female,Auto,25662.11,10.2,0,1,355.72,929.34,Low
PLCY103583,51,Other,Health,16939.86,5.0,1,0,954.91,506.69,High
PLCY103584,31,Female,Auto,13832.05,9.5,0,0,646.11,1037.2,Medium
PLCY103585,18,Male,Auto,37329.39,17.3,1,0,340.99,526.42,Low
PLCY103586,65,Male,Life,24720.97,2.9,2,0,395.06,512.43,Low
PLCY103587,35,Female,Health,41340.17,3.9,0,0,517.6,614.42,Medium
PLCY103588,56,Female,Property,10570.62,0.0,1,0,322.79,301.47,Low
PLCY103589,30,Male,Health,55168.23,11.0,0,0,306.88,374.79,Low
PLCY103590,40,Female,Auto,20834.58,2.8,0,0,336.84,575.81,Low
PLCY103591,55,Male,Health,16225.75,1.6,0,0,180.74,221.87,Low
PLCY103592,67,Male,Health,19450.08,20.6,2,1,274.23,1136.13,Low
PLCY103593,18,Male,Health,15068.92,10.0,0,1,286.01,1350.51,Low
PLCY103594,43,Male,Health,66768.04,6.5,2,0,619.83,891.0,Medium
PLCY103595,18,Male,Health,32822.4,,0,0,178.68,268.18,Low
PLCY103596,42,Male,Auto,23915.91,8.4,0,0,570.67,973.75,Medium
PLCY103597,47,Female,Auto,21643.51,10.2,0,1,301.88,530.52,Low
PLCY103598,66,Female,Health,16227.9,2.3,0,0,262.51,280.58,Low
PLCY103599,22,Female,Health,26525.77,18.1,0,0,268.5,410.05,Low
PLCY103600,25,Female,Health,32108.86,1.8,0,0,566.05,315.3,Medium
PLCY103601,39,Male,Auto,13726.5,5.8,0,0,365.24,544.55,Low
PLCY103602,60,Male,Auto,17524.49,6.7,3,0,282.58,303.57,Low
PLCY103603,40,Male,Health,48248.3,0.9,0,0,258.46,447.74,Low
PLCY103604,48,Female,Auto,27832.19,,6,0,244.0,364.31,Low
PLCY103605,55,Female,Health,17102.41,6.2,0,0,364.1,648.12,Low
PLCY103606,49,Female,Property,19027.17,0.3,2,0,571.24,747.58,Medium
PLCY103607,39,Female,Health,15034.69,0.0,0,0,609.12,806.94,Medium
PLCY103608,40,Male,Auto,,1.4,1,0,272.26,237.38,Low
PLCY103609,31,Female,Auto,20051.87,5.9,3,0,278.32,452.34,Low
PLCY103610,45,Male,Auto,15547.54,6.9,1,0,613.93,1144.98,Medium
PLCY103611,29,Male,Auto,29175.08,1.4,0,0,290.85,320.07,Low
PLCY103612,63,Male,Auto,,8.5,1,0,325.74,373.92,Low
PLCY103613,20,Female,Health,21923.04,0.2,0,0,306.31,276.19,Low
PLCY103614,54,Male,Property,11067.66,5.1,1,0,332.85,608.6,Low
PLCY103615,35,Male,Auto,28822.76,0.1,0,0,252.44,389.01,Low
PLCY103616,47,Male,Life,28472.79,3.5,0,0,191.3,294.16,Low
PLCY103617,37,Male,Life,33908.79,1.7,0,0,609.18,1207.99,Medium
PLCY103618,19,Male,Property,18460.12,3.0,1,0,321.44,269.74,Low
PLCY103619,19,Male,Health,40793.98,6.4,0,0,605.96,629.68,Medium
PLCY103620,30,Male,Auto,21289.36,5.6,7,0,286.54,402.02,Low
PLCY103621,35,Female,Auto,27281.86,5.3,0,0,268.23,306.3,Low
PLCY103622,51,Female,Auto,22763.45,1.5,1,0,313.78,332.71,Low
PLCY103623,28,Female,Auto,25307.18,2.7,1,0,577.84,597.74,Medium
PLCY103624,43,Male,Auto,17011.71,,0,0,617.06,1114.05,Medium
PLCY103625,47,Male,Auto,39426.19,0.2,1,0,352.55,333.86,Low
PLCY103626,56,Male,Life,13928.31,6.6,1,0,202.59,202.4,Low
PLCY103627,24,Female,Health,23324.81,,0,0,998.81,771.95,High
PLCY103628,38,Female,Health,45126.71,20.0,0,0,614.36,1074.97,Medium
PLCY103629,48,Male,Life,12266.38,19.2,0,0,282.34,275.32,Low
PLCY103630,18,Male,Health,25474.79,5.8,2,0,279.1,421.62,Low
PLCY103631,39,Male,Life,22816.28,6.1,0,0,632.73,364.19,Medium
PLCY103632,44,Female,Auto,,,0,0,625.74,679.59,Medium
PLCY103633,21,Male,Health,12224.86,5.9,0,1,1035.33,3930.05,High
PLCY103634,19,Male,Health,17684.65,5.9,0,0,607.4,870.95,Medium
PLCY103635,49,Male,Auto,18299.1,3.0,0,0,,353.34,Low
PLCY103636,37,Female,Health,20060.22,0.0,0,0,258.76,403.55,Low
PLCY103637,33,Female,Health,27365.18,12.1,0,0,283.04,217.15,Low
PLCY103638,34,Female,Auto,39560.85,0.5,1,0,260.74,219.73,Low
PLCY103639,36,Male,Auto,29136.25,6.4,1,0,586.64,1037.21,Medium
PLCY103640,44,Male,Auto,10174.39,30.0,0,0,935.05,844.43,High
PLCY103641,18,Male,Auto,9943.36,23.0,0,0,594.62,681.3,Medium
PLCY103642,40,Male,Auto,21973.01,7.8,0,0,1014.2,1851.55,High
PLCY103643,49,Male,Auto,15862.42,0.7,0,0,269.33,258.9,Low
PLCY103644,32,Male,Property,39708.44,1.4,0,0,310.82,235.37,Low
PLCY103645,35,Male,Auto,21107.16,6.2,4,0,273.08,190.9,Low
PLCY103646,41,Female,Auto,21424.07,1.4,0,0,572.21,495.5,Medium
PLCY103647,37,Male,Property,49549.44,2.8,0,0,305.02,406.48,Low
PLCY103648,65,Male,Life,22331.38,,0,0,290.6,473.41,Low
PLCY103649,41,Male,Health,40196.3,,0,0,320.24,216.07,Low
PLCY103650,40,Male,Auto,31016.84,16.3,0,0,219.65,348.3,Low
PLCY103651,38,Male,Auto,,0.5,1,0,365.17,358.88,Low
PLCY103652,60,Male,Health,11527.37,4.8,0,0,200.78,209.13,Low
PLCY103653,56,Female,Health,20492.05,0.3,0,1,982.74,3851.87,High
PLCY103654,33,Male,Auto,13016.3,0.6,0,0,554.07,1013.46,Medium
PLCY103655,33,Female,Auto,17739.25,0.2,2,0,362.74,603.59,Low
PLCY103656,50,Male,Auto,40635.28,11.2,0,0,,524.06,Low
PLCY103657,25,Female,Health,17559.26,2.9,1,0,573.26,431.51,Medium
PLCY103658,36,Male,Auto,40095.9,6.6,0,0,587.62,1078.16,Medium
PLCY103659,32,Male,Auto,30438.39,9.1,0,1,980.51,3912.57,High
PLCY103660,18,Male,Life,16600.46,0.9,0,0,346.11,680.89,Low
PLCY103661,31,Male,Auto,27587.88,1.4,1,0,586.25,362.4,Medium
PLCY103662,44,Other,Auto,26324.91,0.2,0,0,664.53,334.64,Medium
PLCY103663,51,Male,Health,26142.86,15.9,0,0,220.86,207.88,Low
PLCY103664,48,Male,Auto,24069.7,1.4,1,0,545.34,758.22,Medium
PLCY103665,45,Female,Life,18178.96,1.8,0,0,594.27,875.53,Medium
PLCY103666,42,Male,Property,20067.9,0.2,0,0,1094.06,1021.8,High
PLCY103667,44,Female,Life,34729.61,1.7,0,0,575.3,343.56,Medium
PLCY103668,29,Female,Auto,10995.07,15.2,3,0,695.72,1043.47,Medium
PLCY103669,31,Female,Health,17306.94,10.1,0,0,659.99,815.9,Medium
PLCY103670,52,Female,Health,21738.99,2.8,0,0,240.58,318.91,Low
PLCY103671,44,Female,Health,21248.89,6.8,2,0,324.76,349.72,Low
PLCY103672,46,Male,Auto,53042.06,7.3,1,0,595.84,761.05,Medium
PLCY103673,49,Male,Health,42894.16,6.2,0,0,315.34,493.06,Low
PLCY103674,57,Male,Health,19742.01,0.4,0,0,368.86,704.47,Low
PLCY103675,37,Male,Auto,28212.98,22.3,0,0,602.11,692.2,Medium
PLCY103676,61,Male,Health,20063.22,16.2,0,0,359.33,396.05,Low
PLCY103677,34,Male,Health,15191.99,5.3,0,0,349.63,692.84,Low
PLCY103678,38,Male,Life,,2.5,0,0,281.07,361.49,Low
PLCY103679,27,Male,Health,45159.58,12.0,1,0,625.89,922.6,Medium
PLCY103680,48,Male,Auto,20836.73,4.2,1,0,539.57,718.21,Medium
PLCY103681,44,Male,Health,18066.38,3.0,1,0,,437.03,Low
PLCY103682,48,Male,Auto,36013.91,5.4,1,0,611.08,318.84,Medium
PLCY103683,47,Male,Auto,29984.52,12.9,0,0,616.05,588.71,Medium
PLCY103684,33,Male,Health,,,0,0,257.91,420.58,Low
PLCY103685,18,Female,Health,49799.83,5.1,0,0,285.56,168.81,Low
PLCY103686,41,Female,Life,,12.5,0,0,635.87,579.36,Medium
PLCY103687,37,Male,Auto,13073.65,5.0,9,0,1101.19,817.32,High
PLCY103688,37,Female,Health,29885.9,4.0,1,0,553.35,661.68,Medium
PLCY103689,40,Male,Auto,22753.59,1.8,0,0,226.06,168.41,Low
PLCY103690,37,Male,Health,27728.98,5.0,0,0,,565.55,Low
PLCY103691,39,Female,Auto,81582.04,9.5,1,0,286.78,500.35,Low
PLCY103692,61,Male,Property,21283.8,19.3,0,0,,480.95,Low
PLCY103693,27,Female,Auto,21957.99,,0,0,927.09,1144.63,High
PLCY103694,44,Male,Life,82960.61,2.7,0,0,608.06,352.64,Medium
PLCY103695,41,Male,Property,23189.74,1.3,0,0,947.2,1584.78,High
PLCY103696,39,Male,Health,18170.49,,1,0,923.99,1415.08,High
PLCY103697,48,Male,Auto,31840.09,3.0,1,0,1049.75,1632.63,High
PLCY103698,49,Male,Health,20391.24,7.2,1,0,211.59,279.12,Low
PLCY103699,36,Female,Auto,24591.29,16.0,0,1,273.8,1020.46,Low
PLCY103700,49,Male,Auto,11864.92,0.2,2,0,555.45,697.49,Medium
PLCY103701,44,Male,Health,8526.12,5.6,0,0,272.51,192.47,Low
PLCY103702,50,Male,Auto,30336.2,8.1,1,0,613.63,364.39,Medium
PLCY103703,18,Male,Health,14604.45,12.4,8,0,261.06,424.63,Low
PLCY103704,66,Male,Auto,23575.08,8.7,1,0,257.78,476.26,Low
PLCY103705,41,Female,Auto,25715.18,17.3,1,1,306.13,1513.65,Low
PLCY103706,44,Male,Property,22516.06,16.0,2,0,329.01,421.8,Low
PLCY103707,36,Female,Auto,16737.1,14.7,0,0,1013.09,1544.58,High
PLCY103708,36,Female,Health,15305.85,4.7,0,0,190.54,177.02,Low
PLCY103709,44,Female,Auto,35247.51,6.4,0,0,226.55,187.15,Low
PLCY103710,20,Male,Health,17154.19,,1,0,,791.38,High
PLCY103711,29,Male,Health,12958.59,10.3,0,0,236.36,190.82,Low
PLCY103712,18,Female,Health,14090.26,0.3,0,0,531.81,785.76,Medium
PLCY103713,47,Male,Health,29840.27,7.5,2,0,997.89,855.3,High
PLCY103714,52,Female,Life,,5.8,0,0,598.57,869.41,Medium
PLCY103715,18,Female,Health,41269.42,2.1,0,0,1008.55,772.13,High
PLCY103716,33,Female,Health,9323.14,0.5,0,0,,335.36,Low
PLCY103717,28,Male,Auto,13798.66,2.6,0,0,626.1,529.49,Medium
PLCY103718,40,Male,Auto,34660.2,2.1,1,0,595.81,472.32,Medium
PLCY103719,48,Female,Property,42743.89,,1,0,357.24,248.03,Low
PLCY103720,40,Female,Auto,20201.83,,0,0,899.68,1798.23,High
